Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-05-01,87.94862365722656,88.21709925069989,85.90266178603602,86.29148558495493,31408900
2018-05-02,86.5692138671875,88.10599654595823,86.27296617832192,87.93935677952747,27471000
2018-05-03,87.08763885498047,87.88380578186822,85.58788107251951,86.06002821825562,31142500
2018-05-04,88.09674835205078,88.29116024556687,86.02300736167436,86.39331875732033,22531300
2018-05-07,89.07807159423828,89.5316993663869,88.04120105193869,88.10600501938849,24242000
2018-05-08,88.6985092163086,89.02253614866979,88.00417789799761,88.73554106752425,23484600
2018-05-09,89.74464416503906,89.77241628909086,87.9949297187385,88.88367300391468,27327400
2018-05-10,90.64263153076172,90.67965631436965,89.84646448424272,90.2260285525957,22388100
2018-05-11,90.4482192993164,90.60560642532158,89.8372114408894,90.5408024545323,16778300
2018-05-14,90.75373077392578,91.36474572247977,90.08717158026812,90.65189494916679,19454100
2018-05-15,90.09642791748047,90.58708756570294,89.1891652573517,90.02236421806116,24594000
2018-05-16,90.32889556884766,90.56134254298586,89.83610911866967,90.5241501758775,17384700
2018-05-17,89.4269790649414,90.69149087326245,89.10155479670813,89.96625762013771,17246700
2018-05-18,89.5943603515625,90.12433915744552,89.26893601351478,89.26893601351478,17865800
2018-05-21,90.74727630615234,91.12849266059561,90.00345041709654,90.18940511593122,19422500
2018-05-22,90.65430450439453,91.27726058670176,90.37536534535555,90.82166658107442,15441200
2018-05-23,91.73286437988281,91.79794923974086,89.55715731915222,89.91977398032104,21251200
2018-05-24,91.40743255615234,91.99320338583229,90.01275091400798,91.79794880717819,26649300
2018-05-25,91.45391082763672,92.03038170550326,90.98901701785562,91.3981258404523,18363900
2018-05-29,91.12847900390625,91.93738962570099,90.40324585593194,90.97040973049657,28671000
2018-05-30,92.00247955322266,92.28141866880131,91.03550669830715,91.40741606079017,22158500
2018-05-31,91.90020751953125,92.96946473110334,91.6863603334469,92.31861621643343,34140900
2018-06-01,93.71330261230469,93.77838746719351,92.20704399295569,92.30932120688342,28655600
2018-06-04,94.531494140625,94.70815603695604,93.7690686685818,94.15028495146126,27281600
2018-06-05,95.01500701904297,95.14517672911549,94.40134373408637,94.83834508663719,23514400
2018-06-06,95.2939453125,95.39622253335736,94.74537394037199,95.28465254239852,21122900
2018-06-07,93.79696655273438,95.47988686102433,93.33207277246835,95.44269450735712,28232200
2018-06-08,94.49433898925781,94.79187082490058,93.48087361256538,93.99225268653842,22165100
2018-06-11,93.95503997802734,94.4571190404148,93.60171614944511,93.91784762271783,23490900
2018-06-12,94.19679260253906,94.32696231716737,93.67611374402587,94.00153803059662,18325200
2018-06-13,93.76910400390625,94.84766132351947,93.49946467400295,94.57802199361618,29492900
2018-06-14,94.299072265625,94.8662433628064,93.90856311161347,94.51292657018422,25691800
2018-06-15,93.09962463378906,94.40132861982018,93.04383965089443,94.38273599009398,65738600
2018-06-18,93.77836608886719,94.01081295958247,92.43946984355824,92.98804814717836,23586000
2018-06-19,93.77836608886719,93.9085357689705,92.51385454467885,92.65332408585112,28653100
2018-06-20,94.71746826171875,95.32182454522376,94.0201275403976,94.25257444750464,26180800
2018-06-21,94.03876495361328,95.26608492384774,93.79701806885983,94.91276801053117,23198200
2018-06-22,93.3600082397461,93.69472536396309,92.6347677050725,93.3600082397461,38923100
2018-06-25,91.48179626464844,93.08103198193074,90.46833124248467,92.97875478417087,35433300
2018-06-26,92.12337493896484,93.05316271890503,91.81654326909232,91.88162812993941,26897200
2018-06-27,90.69147491455078,92.99734397546133,90.56130523016304,92.58824229326379,31298400
2018-06-28,91.70494842529297,92.15124959448455,90.43114395339607,90.54271392540664,26650700
2018-06-29,91.6863784790039,92.89510549542798,91.42603902161243,91.98391030083963,28053200
2018-07-02,92.98805236816406,93.03453748818788,91.1191774565395,91.212154790303,19564500
2018-07-03,92.0954818725586,93.56454116457805,91.99320464989854,93.42507867342141,14670300
2018-07-05,92.75562286376953,92.90438520691715,92.07687472207891,92.5138760757228,18977400
2018-07-06,94.05735778808594,94.30839742765835,92.67196855614348,92.87652305179779,19234600
2018-07-09,94.69888305664062,95.07079958378037,94.14101181278986,94.51292833992962,18212000
2018-07-10,94.94991302490234,95.3125296243043,94.70816626072889,94.83833595827232,19293100
2018-07-11,94.81975555419922,95.15447260981747,94.00153781417097,94.04803003802435,19644600
2018-07-12,96.87458038330078,97.07913480733407,95.51709122547268,95.55427649009962,24335900
2018-07-13,98.02749633789062,98.18555851028461,96.78157740005908,97.04192385859206,24635200
2018-07-16,97.54403686523438,98.3901400342729,97.18141311425487,97.99963087933205,21786900
2018-07-17,98.51100158691406,99.02238764699096,96.99545022643063,97.26508950413327,25901700
2018-07-18,97.73931121826172,98.604014289853,97.36739462195122,98.50173704852465,29493900
2018-07-19,97.0698471069336,97.91595031069313,96.59565334577901,97.56263350273127,40171600
2018-07-20,98.80854797363281,100.60303874023744,98.63189311252037,100.49146874242285,56004000
2018-07-23,100.38916778564453,100.54722997433173,98.67835492179674,98.83642420420033,29707000
2018-07-24,100.1009521484375,101.17950224516234,99.7290356312602,100.94705530864123,26316600
2018-07-25,103.04837799072266,103.34590978684614,100.04516043827711,100.37988459563071,30702100
2018-07-26,101.92332458496094,103.2064289861863,101.8117475134,102.96468221132929,31372100
2018-07-27,100.11954498291016,102.44401435278296,98.6876709998224,102.44401435278296,37005300
2018-07-30,97.97174835205078,99.98008642021536,97.40457719579969,99.6639619560588,34668300
2018-07-31,98.63186645507812,99.22692992832042,97.9810109042895,99.01307566744453,27655200
2018-08-01,98.81783294677734,98.97589514900771,98.01821497891939,98.58538602806787,23628700
2018-08-02,100.01726531982422,100.50075181571098,97.47894170869591,97.99962765855555,26104300
2018-08-03,100.45426940917969,100.46356927292504,99.3199272186436,100.23112233531413,18659600
2018-08-06,100.53793334960938,100.80757261213782,100.00795468704428,100.52864058083424,20265900
2018-08-07,101.23529052734375,101.43984497311962,100.57514205743293,100.9377587226837,16080200
2018-08-08,101.80243682861328,102.0441835777715,101.12369588982527,101.65367450939625,15487500
2018-08-09,101.9698257446289,102.4254268715194,101.9047408827471,102.00701810766392,13677200
2018-08-10,101.3468246459961,101.98838020961544,100.77035391537329,101.73733364397536,18183700
2018-08-13,100.61233520507812,101.88614702225952,100.51005798139184,101.57001548712434,18472500
2018-08-14,101.8675537109375,102.04421567092713,100.45427931217529,100.93776586883338,16788300
2018-08-15,100.48616027832031,101.72753131650741,99.7021293437129,101.26084844050781,29982800
2018-08-16,100.46749877929688,101.60620624721534,100.15015781073797,101.08352365381654,21384300
2018-08-17,100.4114990234375,100.71017580813213,99.5808039934738,100.20615739876939,18061500
2018-08-20,99.74878692626953,100.71015238083987,99.38477490213153,100.34614035670187,17914200
2018-08-21,98.9181137084961,100.19682033700623,98.7967715932539,99.79547274562324,22881900
2018-08-22,99.92613220214844,100.18747346568757,98.73142521396076,98.79676052984554,18000600
2018-08-23,100.39281463623047,100.9715039466096,99.74879713126059,100.01013839368493,18167700
2018-08-24,101.17684173583984,101.32617654259708,100.39281085706538,100.49548165215508,17234000
2018-08-27,102.29690551757812,102.33424100967017,101.27954006188396,101.9888930485816,19662300
2018-08-28,102.91291046142578,103.13691624944066,102.47422741584396,102.6142337037341,19151500
2018-08-29,104.55562591552734,104.56496156670936,102.9222358884308,103.09024200462993,20818000
2018-08-30,104.49028015136719,105.1063048895065,104.01426880391193,104.22893891252555,22798700
2018-08-31,104.84500122070312,105.26501305920308,104.08896994197907,104.24764756900588,23222700
2018-09-04,104.26631164550781,104.49965313798842,102.87559834420829,103.46361634169318,22634600
2018-09-05,101.26083374023438,103.99559528142086,100.89682171948041,103.61291908158329,32872400
2018-09-06,101.49418640136719,101.72752783137283,100.34615055350804,101.03683919244042,23477600
2018-09-07,100.99951171875,101.47553026759581,100.08481722835785,101.01818302239974,22498600
2018-09-10,102.091552734375,102.33422984599098,101.13952271344496,101.5875343276416,20727900
2018-09-11,103.8276138305664,104.15429044967993,101.63420553535703,101.64354118762205,24301800
2018-09-12,104.26631164550781,104.39698231161557,103.14627533000784,104.0049703132923,18891100
2018-09-13,105.3863296508789,106.15168927668294,104.64896985805304,104.64896985805304,26055600
2018-09-14,105.81568908691406,106.15170136294101,104.94765856068051,105.80635343451989,19122300
2018-09-17,104.66764831542969,106.12369679701094,104.40630701063475,106.1143682654229,20736500
2018-09-18,105.66632080078125,106.1236679598969,104.27560802329883,104.71429100329354,22170900
2018-09-19,104.25695037841797,105.76900544178172,103.64093269253937,105.51699982506216,21728400
2018-09-20,106.00236511230469,106.21704240282371,104.4716456040489,104.79832224525897,23714500
2018-09-21,106.64636993408203,107.60773549328778,105.9463456390081,106.40369285123876,71229700
2018-09-24,107.029052734375,107.2437299979262,104.74230941214928,105.49833341840869,27334500
2018-09-25,106.82371520996094,107.43040441693338,106.17036198461588,107.15039894364953,22668000
2018-09-26,106.3850326538086,107.39306226449162,106.16101974386513,106.84237988316579,19352000
2018-09-27,106.78638458251953,107.25306748246024,106.59037149805042,107.13172537102547,19091300
2018-09-28,106.74905395507812,106.93572427514502,106.1050292451197,106.58104781861141,21647800
2018-10-01,107.90640258789062,107.9717378980788,107.08504338538012,107.103707564999,18883100
2018-10-02,107.47706604003906,108.12108355628027,106.81437722128915,107.61707232479253,20787200
2018-10-03,107.49573516845703,108.43843660009674,107.27172937515208,107.72907661344597,16648000
2018-10-04,105.2743148803711,107.11304639149448,104.1916072839881,106.9730401166498,34821700
2018-10-05,104.65829467773438,105.62899587231642,103.26758176134007,105.12497753353256,29068900
2018-10-08,103.46359252929688,104.56496440516258,102.05420824520246,104.21962363322334,29640600
2018-10-09,104.77963256835938,105.54499213628084,103.41691953869504,103.7342604498019,26198600
2018-10-10,99.08611297607422,104.07028274034964,98.74076507964823,103.82760564769852,61376300
2018-10-11,98.85277557373047,101.67153716440038,97.25671378475367,98.33008588197158,63904300
2018-10-12,102.26888275146484,103.82760181152429,99.98213956136641,101.74620022138872,47742100
2018-10-15,100.4301528930664,102.18488505382922,99.82346373367534,101.65286686319732,32068100
2018-10-16,103.60359191894531,103.98627527114759,101.69018939996415,102.24087886174046,31610200
2018-10-17,103.33292388916016,104.35962481540459,102.25022329525272,104.2382898284628,26548200
2018-10-18,101.27019500732422,103.1649265487438,100.64484159512475,102.76357894728426,32506200
2018-10-19,101.41951751708984,103.47291915071777,100.99949869133756,101.67152311572924,32785500
2018-10-22,102.32488250732422,103.1742487404669,101.02750471115179,102.03554140949186,26545600
2018-10-23,100.89684295654297,101.70887377738208,98.1060811696834,100.58883052922302,43770400
2018-10-24,95.50198364257812,101.26084863439614,94.82062350906725,101.18618478606507,63897800
2018-10-25,101.08350372314453,101.98886243076718,99.07676613199153,99.45011381981311,61646800
2018-10-26,99.83279418945312,101.5035196431589,97.7793925025493,98.64742288640727,55523100
2018-10-29,96.93003845214844,101.4568612301629,94.85796520372953,100.90617881746536,55162000
2018-10-30,96.81802368164062,97.42470566781776,93.4392374066592,96.75268836985163,65350900
2018-10-31,99.69281768798828,100.934196145986,98.36743971017977,98.41411085741952,51062400
2018-11-01,98.86209106445312,100.16880443996746,98.49807901912618,99.91679883974687,33384200
2018-11-02,99.08611297607422,100.1688135599515,97.98474108913841,99.38478973586957,37680200
2018-11-05,100.34615325927734,100.56082339290239,98.84343383983996,99.28211687944182,27922100
2018-11-06,100.54215240478516,101.58751741117952,99.19810354397522,100.22480436997613,24340200
2018-11-07,104.4996109008789,104.76095212746438,102.11019726236675,102.14753274059531,37901700
2018-11-08,104.30363464355469,104.73298208376234,103.51961074083192,104.35030578486662,25644100
2018-11-09,102.26888275146484,104.02360776030282,101.51285878888825,103.46358974650478,32039200
2018-11-12,99.74878692626953,102.63288328998055,99.03009140711478,102.12886499786303,33621800
2018-11-13,99.81415557861328,101.49420999255442,99.5341429491146,100.38350936984814,35374600
2018-11-14,98.39866638183594,101.48270657158741,97.92996739528002,101.33271946303562,39495100
2018-11-15,100.56405639648438,101.05150736196916,97.40502971045758,98.41741411611986,38505200
2018-11-16,101.51081848144531,102.06387980431899,100.11409762625911,100.37656789147226,33502100
2018-11-19,98.0705795288086,101.76392271759103,97.06756397334888,101.4920764443832,44773900
2018-11-20,95.3427505493164,96.52387404206617,93.1304906779727,95.42712008897387,64052500
2018-11-21,96.65511322021484,97.89247835646405,95.83957434449941,97.11443626085065,28130600
2018-11-23,96.61761474609375,97.31128728637036,95.61459913923375,95.77395508803875,13823100
2018-11-26,99.80477905273438,99.954759033117,98.0330971767978,98.2299499239263,32336200
2018-11-27,100.43282318115234,100.61093109332754,98.76425585165633,99.617284330001,29124500
2018-11-28,104.16366577148438,104.36051848842692,101.10774636418324,101.1358671592066,46788500
2018-11-29,103.29188537597656,104.16366578067273,102.20450028978394,103.42312052061651,28123200
2018-11-30,103.94805145263672,104.02304500026545,102.51383382518429,103.76994356496306,33665600
2018-12-03,105.07292175292969,106.31966261198369,103.79806725439022,105.92595723073865,34732800
2018-12-04,101.72645568847656,105.58853908141184,101.4358645174176,104.93236316231705,45197000
2018-12-06,102.35450744628906,102.40137306325165,98.42680686473606,99.1954730703704,49107400
2018-12-07,98.258056640625,102.59820674267412,97.77061283451825,101.59519118337643,45044900
2018-12-10,100.85466003417969,101.22025187966123,97.38628985996257,98.23932557978607,40801500
2018-12-11,101.79203796386719,104.00429765467842,100.71403606390481,102.92629575471605,42381900
2018-12-12,102.25137329101562,104.30427000232322,102.21387651363288,103.94806134485563,36183000
2018-12-13,102.59819030761719,103.92930067032361,101.8295243680325,102.7200566034566,31333400
2018-12-14,99.39231872558594,102.4201177148635,98.89549888023541,101.47334363777709,47043100
2018-12-17,96.44889068603516,99.17672261107826,95.34276063337197,98.81113792138093,56957300
2018-12-18,97.46128845214844,97.96748431994415,96.10205682053576,97.25505971136717,49319200
2018-12-19,97.19879150390625,100.1890859713645,95.00527667721899,97.16129472932083,68198200
2018-12-20,95.15528106689453,97.77999139882252,92.59618116269047,96.59887496775582,70334200
2018-12-21,92.08060455322266,96.55198966571635,91.35880412062843,95.26775188872614,111242100
2018-12-24,88.2372817993164,91.83689427205054,88.09667780379479,91.56504796107535,43935200
2018-12-26,94.26472473144531,94.38659102808005,88.07790040273076,89.18403014269624,51634800
2018-12-27,94.84593200683594,94.8553079895398,90.36517061282002,93.08362630281434,49498500
2018-12-28,94.1053695678711,95.99891722943444,93.28983086391722,95.69894305179602,38196300
2018-12-31,95.21150970458984,95.98955172122595,94.15225259340322,94.94903942229784,33173800
2019-01-02,94.7896957397461,95.38025395124085,92.74616765403161,93.31798105084482,35329300
2019-01-03,91.30255889892578,93.91789995567423,91.11507502373428,93.83353042389341,42579100
2019-01-04,95.5489730834961,96.0926656095228,92.73677924073857,93.47732447754484,44060600
2019-01-07,95.67084503173828,96.8050958417353,94.65846054835745,95.27713955754686,35656100
2019-01-08,96.36451721191406,97.46127115493168,95.3427496735063,96.58949072930197,31514400
2019-01-09,97.74251556396484,98.31432908722998,96.77699647930508,97.35818598787428,32280800
2019-01-10,97.11442565917969,97.25503678126739,95.97079902214188,96.75821701476576,30067600
2019-01-11,96.36451721191406,96.96445135946793,95.2771320996107,96.7301018595866,28314200
2019-01-14,95.66144561767578,96.43011150564398,94.92090051861973,95.52083452133749,28437100
2019-01-15,98.43616485595703,98.47366163374141,95.50210457239687,96.09266988277689,31587600
2019-01-16,98.78299713134766,99.60791193567613,98.38929169388855,98.67051395023309,29853900
2019-01-17,99.4766845703125,99.95475243099906,98.20182263825575,98.42679616986,28393000
2019-01-18,100.9671401977539,101.1452481106909,99.27982804744428,100.73279069200707,37427600
2019-01-22,99.0642318725586,100.39533546321705,98.29556571369301,100.06724755731955,32371300
2019-01-23,100.02974700927734,100.33909008824098,98.74550908107595,99.47668558183904,25874300
2019-01-24,99.55166625976562,100.30158753193103,98.74550339531056,100.17035238206898,23164800
2019-01-25,100.4609375,101.12648919234792,99.55166033593434,100.52655507102645,31225600
2019-01-28,98.50179290771484,99.81415166265973,98.10808742676534,99.60792293879669,29476700
2019-01-29,96.49574279785156,98.3986594040415,95.77394240474462,98.3142898735193,31490500
2019-01-30,99.72040557861328,99.72040557861328,97.79874379791796,98.07059010042974,49471900
2019-01-31,97.89247131347656,98.63301657570854,96.72072383876377,97.30191316086177,55636400
2019-02-01,96.34575653076172,97.58312149212259,95.94267514136045,97.28315444548294,35535700
2019-02-04,99.12044525146484,99.17669398487658,96.33637253214474,96.43011803723832,31315100
2019-02-05,100.50782775878906,100.55469337380872,99.32670412288012,99.42044250469954,27325400
2019-02-06,99.39231872558594,100.3015960207127,98.92361967876018,100.3015960207127,20609800
2019-02-07,98.67989349365234,98.97986059548785,97.76124737318474,98.60490708202833,29760700
2019-02-08,99.05484008789062,99.15795443497828,97.73311269160706,97.854971850993,21461100
2019-02-11,98.66112518310547,99.90786605861564,98.39865492547767,99.55165029316808,18914100
2019-02-12,100.19844055175781,100.43278997902861,98.87671350087456,99.49539226994544,25056600
2019-02-13,100.12349700927734,101.03277438536554,100.02975862192177,100.77030404005771,18394900
2019-02-14,100.20783996582031,100.57342458571573,99.04546853722407,99.65477146919734,21784700
2019-02-15,101.44520568847656,101.52019923971712,100.63904289208732,101.15461461714277,26606900
2019-02-19,101.39835357666016,101.85768380769846,101.03276887964934,101.04214486340813,18038500
2019-02-20,100.87115478515625,101.61486270392214,100.061549060035,101.53954887313826,21607700
2019-02-21,102.99871826171875,103.06461606451813,100.60755813077807,100.63579902021755,29063200
2019-02-22,104.46730041503906,104.68381868573108,103.38468751461376,103.6012129676275,27763200
2019-02-25,105.05095672607422,105.60638717028546,104.7402997878529,105.21100038904292,23750600
2019-02-26,105.77584075927734,106.60427124023593,104.65557101860824,104.7403008624988,21536700
2019-02-27,105.59699249267578,105.77586105562742,104.38258383424542,105.14512384629212,21487100
2019-02-28,105.4651870727539,106.26537674571232,105.1827709905861,105.4746030968561,29083900
2019-03-01,105.93590545654297,106.39719016225068,105.12629962397334,106.27481055772668,23501200
2019-03-04,105.68170928955078,106.61369454204707,104.30726428801758,106.39716908827431,26608000
2019-03-05,105.15452575683594,105.80409497330382,104.71207316459721,105.6722993616034,19538300
2019-03-06,105.20159149169922,106.05827009140553,104.90034337382569,105.31456222927241,17687000
2019-03-07,103.92129516601562,105.01332418703429,103.43176962087364,104.87211254709948,25339000
2019-03-08,104.03424835205078,104.22252571863187,102.42445316612267,102.76335817182556,22818400
2019-03-11,106.21830749511719,106.33127105133887,104.47671657425622,104.48612541572686,26491600
2019-03-12,106.96200561523438,107.31031945826858,106.04884531328435,106.20888179156066,26132700
2019-03-13,107.79045867919922,108.2611593721215,107.11264853221954,107.44213758080062,35513800
2019-03-14,107.87515258789062,108.44940785469721,107.63039346411651,107.8280868405436,30763400
2019-03-15,109.11785125732422,110.37932581917092,107.87519438292223,108.58124550756511,54681100
2019-03-18,110.6805648803711,110.7182217991241,109.24963787937133,109.36260145330748,31207600
2019-03-19,110.75587463378906,111.4995825915104,110.13454627076011,111.17008636015242,37588700
2019-03-20,110.63347625732422,111.79140300232783,109.87094351203027,110.5110966754628,28113300
2019-03-21,113.1752700805664,113.74010944728643,110.22867929393453,110.27575223379547,29854400
2019-03-22,110.19103240966797,112.58218555119193,110.1816163849879,112.49746287603854,33624500
2019-03-25,110.76526641845703,111.0947553953859,109.50378510094515,109.72971937336482,27067100
2019-03-26,111.0006332397461,111.75374998737756,110.00274295520931,111.66902731597688,26097700
2019-03-27,109.92742156982422,111.28304167763245,108.7506699991078,110.97237753920614,22733400
2019-03-28,110.07806396484375,110.6899763000546,109.3249399857654,110.55818068106427,18334800
2019-03-29,111.02888488769531,111.38661483880622,110.10630834323075,111.15126448568313,25399800
2019-04-01,112.04557800292969,112.13030785355525,111.17949054276743,111.97968020014173,22789100
2019-04-02,112.20561981201172,112.47862704253673,111.57487550174693,112.08323305007055,18142300
2019-04-03,112.9399185180664,113.37296226725461,112.16796971606618,112.83636379735594,22860700
2019-04-04,112.36566925048828,113.1846910364263,111.44309273820215,113.06230426038442,20112800
2019-04-05,112.86459350585938,113.18467366061273,112.37506802381013,112.39389288829142,15826200
2019-04-08,112.90225982666016,112.98698249736907,111.68785127024483,112.7892890833929,15116200
2019-04-09,112.29035186767578,112.53511822970172,111.63137379567016,111.6784395537721,17612000
2019-04-10,113.14702606201172,113.29764653722329,112.535113772345,112.74222321029269,16477200
2019-04-11,113.2788314819336,113.76835704667009,112.89285346281686,113.47652491282656,14209100
2019-04-12,113.86248779296875,113.89073586597034,113.31648048108116,113.5706556795183,19745100
2019-04-15,113.95661926269531,114.45556075447044,113.5047435219941,113.85306455508298,15792600
